id_resultat,id_resultat_source,source,id_athlete_base_resultats,id_personne,athlete_nom,athlete_prenom,id_equipe,equipe_en,id_pays,pays_en_base_resultats,classement_epreuve,performance_finale_texte,performance_finale,id_evenement,evenement,evenement_en,categorie_age,id_edition,id_competition_sport,competition_en,id_type_competition,type_competition,edition_saison,date_debut_edition,date_fin_edition,id_ville_edition,edition_ville_en,id_nation_edition_base_resultats,edition_nation_en,id_sport,sport,sport_en,id_discipline_administrative,discipline_administrative,id_specialite,specialite,id_epreuve,epreuve,epreuve_genre,epreuve_type,est_epreuve_individuelle,est_epreuve_olympique,est_epreuve_ete,est_epreuve_handi,epreuve_sens_resultat,id_federation,federation,federation_nom_court,dt_creation,dt_modification
13619670,711989097,infostrada,7627653.0,-1.0,STODOLSKI,Adam,11166,Poland,180,Poland,17.0,,,433083,73kg - Men,73kg - Men,Senior,58815,432,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,61,Judo,Judo,68,Judo,112,Judo,49,73kg - Hommes,Hommes,Individuel,1,1,1,0,0,36,Fédération Française de Judo-Jujitsu Kendo et Disciplines Associées,JUDO,2024-07-25 03:00:47.190,2025-03-16 02:08:20.147
7558072,34496798,infostrada,4897143.0,-1.0,PARK,Tae-Hwan,92558,Republic of Korea,123,Korea,29.0,31/05/2048 1:00,108060.0,535458,200m Freestyle - Men,200m Freestyle - Men,Senior,30060,301,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,183,200m Nage libre - Hommes,Hommes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
13631147,64550722,infostrada,18211497.0,-1.0,HARTMANN,Elena,95642,Switzerland,207,Switzerland,57.0,4:08,14894000.0,580117,Road race - Women,Road race - Women,Senior,58838,1203,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,37,Cyclisme - Route,Cycling - Road,23,Route,50,Course en ligne,6472,Course sur route - Femmes,Femmes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-08-05 03:00:48.770,2024-10-02 03:00:57.673
11961238,34513572,infostrada,4707075.0,-1.0,SØRENSEN,Chris,95914,Denmark,60,Denmark,60.0,6:30,23405000.0,529266,Road race - Men,Road race - Men,Senior,26519,1203,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,37,Cyclisme - Route,Cycling - Road,23,Route,50,Course en ligne,1,Course sur route - Hommes,Hommes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
8482916,52844812,infostrada,17999532.0,-1.0,LEE,Yunseo,91524,Republic of Korea,123,Korea,16.0,14.333,14333.0,555427,Uneven Bars - Women,Uneven Bars - Women,Senior,35911,488,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,26,Gymnastique artistique,Gymnastics - Artistic,310,Gymnastique artistique féminine,83,Gymnastique artistique féminine,1227,Barres asymétriques - Femmes,Femmes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
8068686,40312991,infostrada,4970658.0,-1.0,KUZMINA,Anastasia,92348,Slovakia,209,Slovakia,13.0,01/12/1999 22:00,1320100.0,666512,7.5km Sprint - Women,7.5km Sprint - Women,Senior,33827,88,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,6803,Sprint 7.5km - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
13630407,64515478,infostrada,18314209.0,-1.0,TRAN,Thi Nhi Yen,93137,Vietnam,237,Vietnam,59.0,11.79,11790.0,591561,100m - Women,100m - Women,Senior,58803,413,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,18,Sprint,6527,100m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-08-04 03:00:50.450,2025-03-31 03:07:57.530
7980405,52844214,infostrada,4717914.0,-1.0,NEKRASOVA,Marina,97158,Azerbaijan,15,Azerbaijan,71.0,12.000,12000.0,581091,Floor Exercise - Women,Floor Exercise - Women,Senior,35911,488,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,26,Gymnastique artistique,Gymnastics - Artistic,310,Gymnastique artistique féminine,83,Gymnastique artistique féminine,6541,Sol - Femmes,Femmes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-03-29 02:04:14.400
13624347,712031605,infostrada,18045444.0,-1.0,GONZALEZ LANDAZURI,Yilmar,10104,Colombia,52,Colombia,9.0,,,678910,57kg - Men,57kg - Men,Senior,58813,70,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,60,Boxe,Boxing,360,Boxe anglaise,37,Boxe anglaise,897748,57kg - Hommes,Hommes,Individuel,1,1,1,0,0,17,Fédération Française de Boxe,BOXE,2024-07-27 03:00:48.173,2024-10-02 03:00:57.673
9103786,709662309,infostrada,612013.0,-1.0,SITHISANE,Soukphaxay,16596,Laos,126,Laos,17.0,,,410204,60kg - Men,60kg - Men,Senior,35887,432,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,61,Judo,Judo,68,Judo,112,Judo,347,60kg - Hommes,Hommes,Individuel,1,1,1,0,0,36,Fédération Française de Judo-Jujitsu Kendo et Disciplines Associées,JUDO,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
11828007,402868194,infostrada,,,,,91876,Spain,69,Spain,7.0,74.029,74029.0,527673,Team - Open,Team - Open,Senior,29126,226,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,2,Equitation - Dressage,Equestrian - Dressage,29,Dressage,352,Dressage,6700,Par équipes Dressage - Open,Open,Equipe,0,1,1,0,1,76,Fédération française d'Equitation,EQUITATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
12253567,54655353,infostrada,18142829.0,-1.0,AICHER,Emma,92764,Germany,87,Germany,21.0,30/11/2051 1:59,120520.0,232197,Giant Slalom - Women,Giant Slalom - Women,Senior,45720,423,Olympic Games,2,JO Hiver,2022,04/02/2022,20/02/2022,1494,Beijing,72,China,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,6790,Slalom géant - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
9960268,403347329,infostrada,,,,,97738,Moir/Virtue,40,Canada,1.0,206.07,206070.0,549224,Ice Dance - Mixed,Ice Dance - Mixed,Senior,33826,330,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,57,Patinage artistique,Figure Skating,152,Danse sur glace,324,Danse sur glace,1436,Ice Dance - Mixte,Mixte,Double,0,1,0,0,1,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
12254888,54656373,infostrada,17757699.0,-1.0,GU,Eileen,91066,China,46,China,1.0,188.25,188250.0,230161,Big Air - Women,Big Air - Women,Senior,54943,216,Olympic Games,2,JO Hiver,2022,03/02/2022,20/02/2022,1494,Beijing,72,China,6,Ski acrobatique,Freestyle Skiing,110,Ski freestyle,259,Ski freestyle,6951,Big Air - Femmes,Femmes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
7089289,709662343,infostrada,412610.0,-1.0,AN,Chang-Rim,11135,Republic of Korea,123,Korea,3.0,,,609329,73kg - Men,73kg - Men,Senior,35887,432,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,61,Judo,Judo,68,Judo,112,Judo,49,73kg - Hommes,Hommes,Individuel,1,1,1,0,0,36,Fédération Française de Judo-Jujitsu Kendo et Disciplines Associées,JUDO,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
12261602,54726945,infostrada,10782970.0,-1.0,TOBITA,Ruki,91769,Japan,118,Japan,29.0,46.00,46000.0,229990,Big Air - Men,Big Air - Men,Senior,54915,93,Olympic Games,2,JO Hiver,2022,04/02/2022,20/02/2022,1494,Beijing,72,China,23,Snowboard,Snowboard,111,Surf des neiges,260,Snowboard,889576,Big Air - Hommes,Hommes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
10329715,34494818,infostrada,4748796.0,-1.0,BOUCHARD,Dominique,91621,Canada,40,Canada,9.0,07/09/2000 1:59,129070.0,529682,200m Backstroke - Women,200m Backstroke - Women,Senior,30060,301,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6562,200m Dos - Femmes,Femmes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
6767971,404326605,infostrada,,,,,169242,Glazunow/Barniak,180,Poland,7.0,30/11/2031 3:00,212317.0,667662,C2 1000m - Men,C2 1000m - Men,Senior,35907,356,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,54,Canoë-Kayak - Course en ligne,Canoe/Kayak - Flatwater,398,Canoë,41,Course en ligne (sprint),554,C2 1000m - Hommes,Hommes,Double,0,0,1,0,0,18,Fédération Française de Canoë-Kayak et Sports de Pagaie,CANOE-KAYAK,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10945765,40291152,infostrada,4825191.0,-1.0,PREVC,Peter,94672,Slovenia,210,Slovenia,12.0,234.3,234300.0,561530,Individual - Normal Hill - Men,Individual - Normal Hill - Men,Senior,33824,207,Olympic Games,2,JO Hiver,2018,08/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,50,Saut à ski,Ski Jumping,106,Saut à ski,256,Saut à ski,889278,Individuel - Tremplin Normal - Hommes,Hommes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
13624502,712032072,infostrada,18005434.0,-1.0,IBRAGIMOVA,Karina,10218,Kazakhstan,119,Kazakhstan,9.0,,,678918,57kg - Women,57kg - Women,Senior,58813,70,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,60,Boxe,Boxing,360,Boxe anglaise,37,Boxe anglaise,1257,57kg - Femmes,Femmes,Individuel,1,1,1,0,0,17,Fédération Française de Boxe,BOXE,2024-07-27 03:00:48.173,2024-10-02 03:00:57.673
12254939,54665328,infostrada,4726160.0,-1.0,COCHRAN-SIEGLE,Ryan,91818,United States,233,United States,2.0,19/12/1997 1:00,79980.0,230754,Super G - Men,Super G - Men,Senior,45720,423,Olympic Games,2,JO Hiver,2022,04/02/2022,20/02/2022,1494,Beijing,72,China,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,26,Super G - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
12074373,40379039,infostrada,4944696.0,21213.0,MOENNE LOCCOZ,Nelly,96922,France,75,France,10.0,,,645844,Snowboard Cross - Women,Snowboard Cross - Women,Senior,33830,93,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,23,Snowboard,Snowboard,111,Surf des neiges,260,Snowboard,6651,Snowboard Cross - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
7299594,34690059,infostrada,4865977.0,-1.0,PETROV,Andrey,91434,Uzbekistan,234,Uzbekistan,,,,535452,Marathon - Men,Marathon - Men,Senior,30322,413,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,14,Marathon,154,Marathon - Hommes,Hommes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
11769467,52678646,infostrada,4990587.0,-1.0,SALADUKHA,Olha,91581,Ukraine,230,Ukraine,20.0,13.91,13910.0,557861,Triple Jump - Women,Triple Jump - Women,Senior,35870,413,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,17,Sauts,6591,Triple saut - Femmes,Femmes,Individuel,1,1,1,0,1,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6848315,34572008,infostrada,4737197.0,-1.0,SAMAAI,Ruswahl,91331,South Africa,188,South Africa,9.0,7.97,7970.0,662398,Long Jump - Men,Long Jump - Men,Senior,30322,413,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,17,Sauts,302,Longueur - Hommes,Hommes,Individuel,1,1,1,0,1,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
12034761,704844561,infostrada,302758.0,-1.0,BULCÃO,Ana Beatriz,8803,Brazil,33,Brazil,31.0,,,399933,Individual Foil - Women,Individual Foil - Women,Senior,20762,81,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,33,Escrime,Fencing,34,Fleuret,67,Fleuret,6503,Individuel Fleuret - Femmes,Femmes,Individuel,1,1,1,0,0,82,Fédération Française d'Escrime,ESCRIME,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
11405858,801456885,infostrada,,,,,11960,Germany,87,Germany,6.0,,,610825,Team Foil - Men,Team Foil - Men,Senior,35893,81,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,33,Escrime,Fencing,34,Fleuret,67,Fleuret,505,Par équipes Fleuret - Hommes,Hommes,Equipe,0,1,1,0,0,82,Fédération Française d'Escrime,ESCRIME,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
11837214,52690053,infostrada,4751970.0,-1.0,LINDEMANN,Laura,91498,Germany,87,Germany,8.0,1:58,7104000.0,560644,Olympic Distance - Women,Olympic Distance - Women,Senior,35890,78,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,11,Triathlon,Triathlon,142,Triathlon,225,Formats olympiques,6558,Distance Olympique - Femmes,Femmes,Individuel,1,1,1,0,0,69,Fédération Française de Triathlon et Disciplines Enchaînées,TRIATHLON,2024-06-07 14:48:22.793,2025-03-25 02:01:04.790
12264388,54787104,infostrada,4743234.0,-1.0,BROWNE,Cendrine,92054,Canada,40,Canada,16.0,21/06/2000 1:30,5481600.0,231735,30km Freestyle - Women,30km Freestyle - Women,Senior,45578,90,Olympic Games,2,JO Hiver,2022,04/02/2022,20/02/2022,1494,Beijing,72,China,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,895665,30km Style libre - Femmes,Femmes,Individuel,1,0,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
13637029,64580879,infostrada,17262016.0,-1.0,GEORGIEVA,Yoana,91547,Bulgaria,36,Bulgaria,28.0,20/12/2053 1:00,114020.0,672111,K1 500m - Women,K1 500m - Women,Senior,58833,356,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,54,Canoë-Kayak - Course en ligne,Canoe/Kayak - Flatwater,397,Kayak,403,Course en ligne,6580,K1 500m - Femmes,Femmes,Individuel,1,1,1,0,0,18,Fédération Française de Canoë-Kayak et Sports de Pagaie,CANOE-KAYAK,2024-08-11 03:00:43.180,2024-10-03 03:00:58.303
10552209,52685950,infostrada,4674697.0,-1.0,SHMELEVA,Daria,195791,ROC,387,Russian Olympic Committee,21.0,,,647633,Sprint - Women,Sprint - Women,Senior,35902,337,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,13,Cyclisme - Piste,Cycling - Track,22,Piste,48,Sprint,6544,Sprint individuel - Femmes,Femmes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
7116649,404339142,infostrada,,,,,162736,Ramel/Brother de Jeu,211,Sweden,35.0,68.540,68540.0,645892,Individual - Open,Individual - Open,Senior,35903,226,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,2,Equitation - Dressage,Equestrian - Dressage,29,Dressage,352,Dressage,6795,Individuel Dressage - Open,Open,Double,0,1,1,0,1,76,Fédération française d'Equitation,EQUITATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
13637202,64597152,infostrada,18138444.0,-1.0,WANYONYI,Emmanuel,95235,Kenya,120,Kenya,1.0,19/12/2040 1:00,101190.0,655052,800m - Men,800m - Men,Senior,58803,413,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,9,Demi-fond,299,800m - Hommes,Hommes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-08-11 03:00:43.180,2025-03-31 03:07:57.530
13634002,64288573,infostrada,12224922.0,-1.0,DALMERO,Arnovis,91368,Colombia,52,Colombia,11.0,7.83,7830.0,592587,Long Jump - Men,Long Jump - Men,Senior,58803,413,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,17,Sauts,302,Longueur - Hommes,Hommes,Individuel,1,1,1,0,1,9,Fédération Française d'Athlétisme,ATHLETISME,2024-08-07 03:00:44.920,2025-03-31 03:07:57.530
13630462,64541298,infostrada,17889489.0,-1.0,RICHARDSON,Sha'Carri,91849,United States,233,United States,2.0,10.87,10870.0,591561,100m - Women,100m - Women,Senior,58803,413,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,18,Sprint,6527,100m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-08-04 03:00:50.450,2025-03-31 03:07:57.530
13638164,64615911,infostrada,17985069.0,-1.0,MITCHELL,Kelsey,91483,Canada,40,Canada,8.0,,,597569,Sprint - Women,Sprint - Women,Senior,58839,337,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,13,Cyclisme - Piste,Cycling - Track,22,Piste,48,Sprint,6544,Sprint individuel - Femmes,Femmes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-08-12 03:00:47.143,2025-03-18 02:08:04.043
13619907,711989334,infostrada,18058588.0,-1.0,HOMAN,Khrystyna,11988,Ukraine,230,Ukraine,17.0,,,435566,+78kg - Women,+78kg - Women,Senior,58815,432,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,61,Judo,Judo,68,Judo,112,Judo,942,+78kg - Femmes,Femmes,Individuel,1,1,1,0,0,36,Fédération Française de Judo-Jujitsu Kendo et Disciplines Associées,JUDO,2024-07-25 03:00:47.190,2024-10-02 03:00:57.673
12256647,54680796,infostrada,4765132.0,-1.0,FÄHNDRICH,Nadine,92781,Switzerland,207,Switzerland,22.0,24/08/2000 6:00,1823800.0,229951,10km Classic Style - Women,10km Classic Style - Women,Senior,45578,90,Olympic Games,2,JO Hiver,2022,04/02/2022,20/02/2022,1494,Beijing,72,China,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,893138,10km Style classique - Femmes,Femmes,Individuel,1,0,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
10677711,34602965,infostrada,4810497.0,-1.0,SÁNCHEZ,Mariely,91442,Dominican Republic,63,Dominican Republic,49.0,23.39,23390.0,531458,200m - Women,200m - Women,Senior,30322,413,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,18,Sprint,6611,200m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
12263545,54667903,infostrada,4790963.0,-1.0,REZTSOVA,Kristina,201554,ROC,387,Russian Olympic Committee,5.0,30/12/1999 16:59,2489000.0,159255,12.5km Mass Start - Women,12.5km Mass Start - Women,Senior,35897,88,Olympic Games,2,JO Hiver,2022,04/02/2022,20/02/2022,1494,Beijing,72,China,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,853,Mass Start 12.5km - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
