id_resultat,id_resultat_source,source,id_athlete_base_resultats,id_personne,athlete_nom,athlete_prenom,id_equipe,equipe_en,id_pays,pays_en_base_resultats,classement_epreuve,performance_finale_texte,performance_finale,id_evenement,evenement,evenement_en,categorie_age,id_edition,id_competition_sport,competition_en,id_type_competition,type_competition,edition_saison,date_debut_edition,date_fin_edition,id_ville_edition,edition_ville_en,id_nation_edition_base_resultats,edition_nation_en,id_sport,sport,sport_en,id_discipline_administrative,discipline_administrative,id_specialite,specialite,id_epreuve,epreuve,epreuve_genre,epreuve_type,est_epreuve_individuelle,est_epreuve_olympique,est_epreuve_ete,est_epreuve_handi,epreuve_sens_resultat,id_federation,federation,federation_nom_court,dt_creation,dt_modification
11135337,402863910,infostrada,,,,,157289,Tufte/Borch,168,Norway,3.0,25/12/2052 6:00,413250.0,526564,Double Sculls - Men,Double Sculls - Men,Senior,29998,315,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,15,Aviron,Rowing,8,Aviron,25,Aviron,349,Deux de couple - Hommes,Hommes,Equipe,0,1,1,0,0,79,Fédération Française d'Aviron,AVIRON,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6251069,52815035,infostrada,4762268.0,-1.0,HERRADA,Jesús,95650,Spain,69,Spain,62.0,6:16,22613000.0,559968,Road race - Men,Road race - Men,Senior,35085,1203,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,37,Cyclisme - Route,Cycling - Road,23,Route,50,Course en ligne,1,Course sur route - Hommes,Hommes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
12253847,54653362,infostrada,14925023.0,-1.0,ELLIS,Trinity,91517,Canada,40,Canada,14.0,30/11/2055 3:00,236864.0,230005,Single - Women,Single - Women,Senior,45642,327,Olympic Games,2,JO Hiver,2022,04/02/2022,20/02/2022,1494,Beijing,72,China,44,Luge,Luge,119,Luge,325,Luge,6973,Single - Femmes,Femmes,Individuel,1,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
11415013,704861357,infostrada,350340.0,-1.0,CARSTENS,Carolena,11095,Panama,173,Panama,11.0,,,401029,Featherweight 49-57kg - Women,Featherweight 49-57kg - Women,Senior,32735,202,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,32,Taekwondo,Taekwondo,129,Taekwondo,203,Combat,844,57kg - Femmes - JO,Femmes,Individuel,1,1,1,0,0,64,Fédération Française de Taekwondo et Disciplines Associées,TAEKWONDO,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
7053846,709663444,infostrada,243280.0,-1.0,SASTIN,Marianna,15953,Hungary,101,Hungary,13.0,,,413647,62kg - Women,62kg - Women,Senior,35913,491,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,8,Lutte libre,Wrestling - Freestyle,262,Lutte,128,Lutte féminine,6454,62kg - Femmes,Femmes,Individuel,1,1,1,0,0,42,Fédération Française de Lutte,LUTTE,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
9881616,34488924,infostrada,4695953.0,-1.0,BROWN,Will,95182,United States,233,United States,10.0,555,555000.0,526069,50m Pistol - Men,50m Pistol - Men,Senior,29865,444,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,66,Tir,Shooting,137,Pistolet,215,30/11/2049,889648,50m Pistolet - Hommes,Hommes,Individuel,1,0,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
12253575,54655369,infostrada,18015289.0,-1.0,ALIC,Esma,96374,Bosnia & Herzegovina,26,Bosnia & Herzegovina,,,,232197,Giant Slalom - Women,Giant Slalom - Women,Senior,45720,423,Olympic Games,2,JO Hiver,2022,04/02/2022,20/02/2022,1494,Beijing,72,China,34,Ski alpin,Alpine Skiing,107,Ski alpin,257,Ski alpin,6790,Slalom géant - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
7224732,53016551,infostrada,4902522.0,-1.0,VIEIRA,João,91452,Portugal,181,Portugal,5.0,3:51,13888000.0,667223,50km Walk - Men,50km Walk - Men,Senior,35870,413,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,15,Marche athlétique,15,50km Marche - Hommes,Hommes,Individuel,1,0,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10289956,52820741,infostrada,4863535.0,-1.0,REGINI-MORAN,Giarnni,94067,Great Britain,82,Great Britain,31.0,82.831,82831.0,555424,Individual All-Around - Men,Individual All-Around - Men,Senior,35911,488,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,26,Gymnastique artistique,Gymnastics - Artistic,311,Gymnastique artistique masculine,84,Gymnastique artistique Masculine,574,Concours général - Hommes,Hommes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
9329695,52796485,infostrada,4848722.0,-1.0,JUNGMAN,Phillip,95182,United States,233,United States,15.0,120,120000.0,561102,Skeet - Men,Skeet - Men,Senior,35894,444,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,66,Tir,Shooting,275,Plateau,219,Skeet olympique,509,Skeet - Hommes,Hommes,Individuel,1,1,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
13629786,405272054,infostrada,,,,,92840,Libya,128,Libya,31.0,28/12/1989 7:00,448900.0,597578,Single Sculls - Men,Single Sculls - Men,Senior,58848,315,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,15,Aviron,Rowing,8,Aviron,25,Aviron,351,Skiff - Hommes,Hommes,Equipe,0,1,1,0,0,79,Fédération Française d'Aviron,AVIRON,2024-08-04 03:00:50.450,2025-03-31 03:07:57.530
6558810,40340742,infostrada,4902729.0,-1.0,BURY,Kamil,91629,Poland,180,Poland,29.0,25/12/1978 3:00,205790.0,553798,Sprint Classic Style - Men,Sprint Classic Style - Men,Senior,33828,90,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,67,Ski de fond,Cross Country Skiing,108,Ski de fond,258,Ski de fond,632,Sprint Style classique - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
11621930,34495505,infostrada,4842101.0,-1.0,HANSSON,Sophie,91826,Sweden,211,Sweden,26.0,30/12/2058 1:59,150590.0,639454,200m Breaststroke - Women,200m Breaststroke - Women,Senior,30060,301,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6602,200m Brasse - Femmes,Femmes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
7757690,34488856,infostrada,4672399.0,-1.0,EMMONS,Matthew,95182,United States,233,United States,19.0,1169,1169000.0,535444,50m Rifle 3 Positions - Men,50m Rifle 3 Positions - Men,Senior,29865,444,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,66,Tir,Shooting,136,Carabine,211,30/11/2049,685,50m Carabine 3 positions - Hommes,Hommes,Individuel,1,1,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
6641642,404346048,infostrada,,,,,92770,Croatia,56,Croatia,17.0,624.2,624200.0,555873,10m Air Rifle - Team (Mixed) - Mixed,10m Air Rifle - Team (Mixed) - Mixed,Senior,35894,444,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,66,Tir,Shooting,136,Carabine,210,30/09/2000,809042,10m Carabine à air comprimé - Par équipes (Mixte) - Mixte,Mixte,Equipe,0,1,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
7070684,34489300,infostrada,4695380.0,-1.0,BUDAG,Rosane,90500,Brazil,33,Brazil,50.0,396.9,396900.0,529267,10m Air Rifle - Women,10m Air Rifle - Women,Senior,29865,444,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,66,Tir,Shooting,136,Carabine,210,30/09/2000,6593,10m Carabine à air comprimé - Femmes,Femmes,Individuel,1,1,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
6742279,34497416,infostrada,4857932.0,-1.0,DIAS,Daiene,95178,Brazil,33,Brazil,13.0,58.52,58520.0,535457,100m Butterfly - Women,100m Butterfly - Women,Senior,30060,301,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6688,100m Papillon - Femmes,Femmes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
10443240,40369057,infostrada,4937205.0,-1.0,BIRKELAND,Lars Helge,91421,Norway,168,Norway,60.0,02/08/2046 4:59,3226800.0,553793,20km Individual - Men,20km Individual - Men,Senior,33827,88,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,247,Individuel 20km - Hommes,Hommes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
8179895,34632823,infostrada,4967934.0,-1.0,SILVA,João,92102,Portugal,181,Portugal,35.0,1:51,6693000.0,531448,Olympic Distance - Men,Olympic Distance - Men,Senior,30005,78,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,11,Triathlon,Triathlon,142,Triathlon,225,Formats olympiques,353,Distance Olympique - Hommes,Hommes,Individuel,1,1,1,0,0,69,Fédération Française de Triathlon et Disciplines Enchaînées,TRIATHLON,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
9486526,34471026,infostrada,4802741.0,-1.0,SARAIVA,Flávia,91777,Brazil,33,Brazil,19.0,14.033,14033.0,665418,Floor Exercise - Women,Floor Exercise - Women,Senior,32737,488,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,26,Gymnastique artistique,Gymnastics - Artistic,310,Gymnastique artistique féminine,83,Gymnastique artistique féminine,6541,Sol - Femmes,Femmes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
9806900,34584738,infostrada,4705544.0,-1.0,DOS SANTOS,Juliana Paula,96363,Brazil,33,Brazil,37.0,30/11/2044 9:00,585950.0,531457,3000m Steeplechase - Women,3000m Steeplechase - Women,Senior,30322,413,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,9,Demi-fond,6589,3000m Steeplechase - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
11692616,34467600,infostrada,4762127.0,-1.0,TYACK,Ryan,92749,AUS,13,Australia,33.0,,,531460,Individual - Men,Individual - Men,Senior,29912,435,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,10,Tir à l'arc,Archery,368,Tir à l'arc sur cibles,221,Arc classique,212,Individuel - Hommes,Hommes,Individuel,1,1,1,0,1,68,Fédération Française de Tir à l'Arc,TIR A L'ARC,2024-06-07 14:48:22.793,2025-03-11 02:08:09.743
6495951,52678156,infostrada,4984199.0,-1.0,LALOVA-COLLIO,Ivet,91802,Bulgaria,36,Bulgaria,31.0,23.39,23390.0,553309,200m - Women,200m - Women,Senior,35870,413,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,18,Sprint,6611,200m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10686029,40357494,infostrada,4969136.0,-1.0,MAEDA,Sari,94485,Japan,118,Japan,85.0,02/11/2000 4:59,3191000.0,570516,15km Individual - Women,15km Individual - Women,Senior,33827,88,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,41,Biathlon,Biathlon,109,Biathlon,246,Biathlon,6809,Individuel 15km - Femmes,Femmes,Individuel,1,1,0,0,0,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6712934,34602558,infostrada,4844842.0,-1.0,MONTCALM,Noelle,91425,Canada,40,Canada,18.0,56.28,56280.0,526556,400m Hurdles - Women,400m Hurdles - Women,Senior,30322,413,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,12,Haies,6529,400m Haies - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
10941162,40431062,infostrada,4821360.0,-1.0,GISLER,Joel,96896,Switzerland,207,Switzerland,18.0,59.80,59800.0,560608,Halfpipe - Men,Halfpipe - Men,Senior,33829,216,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,6,Ski acrobatique,Freestyle Skiing,110,Ski freestyle,259,Ski freestyle,664,Halfpipe - Hommes,Hommes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
13638091,64302379,infostrada,2885843.0,-1.0,RICHARDSON,Matthew,92742,Australia,13,Australia,2.0,,,580120,Keirin - Men,Keirin - Men,Senior,58839,337,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,13,Cyclisme - Piste,Cycling - Track,22,Piste,48,Sprint,265,Keirin - Hommes,Hommes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-08-12 03:00:47.143,2025-03-18 02:08:04.043
13637302,64610838,infostrada,4981700.0,-1.0,SEO,Changwan,92336,Republic of Korea,123,Korea,7.0,1520,1520000.0,585138,Individual - Men,Individual - Men,Senior,58847,320,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,16,Pentathlon moderne,Modern Pentathlon,97,Pentathlon moderne,161,Pentathlon moderne,217,Individuel - Hommes,Hommes,Individuel,1,1,1,0,1,49,Fédération Française de Pentathlon Moderne,PENTATHLON MODERNE,2024-08-11 03:00:43.180,2024-10-02 03:00:57.673
13634365,64294006,infostrada,4684518.0,-1.0,PAGDANGANAN,Bianca,98183,Philippines,176,Philippines,4.0,-6,-6000.0,672215,Individual - Women,Individual - Women,Senior,58843,186,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,48,Golf,Golf,38,Golf,81,Golf,6648,Golf Individuel - Femmes,Femmes,Individuel,1,1,1,0,0,27,Fédération Française de Golf,GOLF,2024-08-08 03:00:43.343,2024-10-02 03:00:57.673
6568069,52940103,infostrada,18036548.0,-1.0,MWEA,Lataisi,95811,Kiribati,122,Kiribati,71.0,11.25,11250.0,553836,100m - Men,100m - Men,Senior,35870,413,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,18,Sprint,289,100m - Hommes,Hommes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
13630343,64428079,infostrada,17976840.0,-1.0,TARAZI,Val,92971,Palestine,177,Palestine,32.0,20/12/2055 1:59,140560.0,597627,200m Individual Medley - Women,200m Individual Medley - Women,Senior,58829,301,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6601,200m 4 nages (individuel) - Femmes,Femmes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-08-04 03:00:50.450,2024-10-03 03:00:58.303
6650876,34513946,infostrada,4795257.0,-1.0,HRYKO,Vladyslav,91376,Ukraine,230,Ukraine,56.0,13.700,13700.0,543510,Rings - Men,Rings - Men,Senior,32737,488,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,26,Gymnastique artistique,Gymnastics - Artistic,311,Gymnastique artistique masculine,84,Gymnastique artistique Masculine,618,Anneaux - Hommes,Hommes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
13630141,64550656,infostrada,13097664.0,-1.0,EVENEPOEL,Remco,98863,Belgium,20,Belgium,1.0,6:19,22774000.0,592592,Road race - Men,Road race - Men,Senior,58838,1203,Olympic Games,1,JO été,2024,26/07/2024,11/08/2024,295,Paris,23,France,37,Cyclisme - Route,Cycling - Road,23,Route,50,Course en ligne,1,Course sur route - Hommes,Hommes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-08-04 03:00:50.450,2024-10-02 03:00:57.673
