id_resultat,id_resultat_source,source,id_athlete_base_resultats,id_personne,athlete_nom,athlete_prenom,id_equipe,equipe_en,id_pays,pays_en_base_resultats,classement_epreuve,performance_finale_texte,performance_finale,id_evenement,evenement,evenement_en,categorie_age,id_edition,id_competition_sport,competition_en,id_type_competition,type_competition,edition_saison,date_debut_edition,date_fin_edition,id_ville_edition,edition_ville_en,id_nation_edition_base_resultats,edition_nation_en,id_sport,sport,sport_en,id_discipline_administrative,discipline_administrative,id_specialite,specialite,id_epreuve,epreuve,epreuve_genre,epreuve_type,est_epreuve_individuelle,est_epreuve_olympique,est_epreuve_ete,est_epreuve_handi,epreuve_sens_resultat,id_federation,federation,federation_nom_court,dt_creation,dt_modification
6205324,34666509,infostrada,4858948,-1,BOUCHARD,Maxim,94084,Canada,40,Canada,19,398.15,398150,639434,10m Platform - Men,10m Platform - Men,Senior,20759,306,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,3,Plongeon,Diving,84,Plongeon,151,Plongeon,333,10m Plateforme - Hommes,Hommes,Individuel,1,1,1,0,1,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
6186171,40421732,infostrada,4837773,-1,MERKER-WALTER,Bianca,94088,Germany,87,Germany,18,NULL,NULL,553941,1000m - Women,1000m - Women,Senior,33831,220,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,21,Patinage de vitesse - Short Track,Short Track,400,Patinage de vitesse sur glace courte piste,288,Short track,6956,1000m - Femmes,Femmes,Individuel,1,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2025-03-17 02:04:21.060
6205330,709662388,infostrada,7627845,-1,GRIGALASHVILI,Tato,8808,Georgia,85,Georgia,5,NULL,NULL,616361,81kg - Men,81kg - Men,Senior,35887,432,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,61,Judo,Judo,68,Judo,112,Judo,484,81kg - Hommes,Hommes,Individuel,1,1,1,0,0,36,Fédération Française de Judo-Jujitsu Kendo et Disciplines Associées,JUDO,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
6205362,34470871,infostrada,4845544,-1,ELZEINY,Sherin,91611,Egypt,65,Egypt,66,12.800,12800,644183,Beam - Women,Beam - Women,Senior,32737,488,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,26,Gymnastique artistique,Gymnastics - Artistic,310,Gymnastique artistique féminine,83,Gymnastique artistique féminine,1197,Poutre - Femmes,Femmes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
6209670,404346054,infostrada,NULL,NULL,NULL,NULL,90517,Poland,180,Poland,5,630.8,630800,555873,10m Air Rifle - Team (Mixed) - Mixed,10m Air Rifle - Team (Mixed) - Mixed,Senior,35894,444,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,66,Tir,Shooting,136,Carabine,210,30/09/2000,809042,10m Carabine à air comprimé - Par équipes (Mixte) - Mixte,Mixte,Equipe,0,1,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6186226,34497455,infostrada,4719703,-1,OSMAN,Farida,92010,Egypt,65,Egypt,11,58.26,58260,535457,100m Butterfly - Women,100m Butterfly - Women,Senior,30060,301,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6688,100m Papillon - Femmes,Femmes,Individuel,1,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
6213343,40326960,infostrada,4763927,-1,YARNOLD,Lizzy,96920,Great Britain,82,Great Britain,1,27/12/2027 3:00,207280,560612,Individual - Women,Individual - Women,Senior,33832,465,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,9,Skeleton,Skeleton,153,Skeleton,328,Skeleton,6972,Individuel - Femmes,Femmes,Individuel,1,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
6201808,52795810,infostrada,4897721,-1,DIKEÇ,Yusuf,92561,Türkiye,226,Turkey,24,572,572000,667707,10m Air Pistol - Men,10m Air Pistol - Men,Senior,35894,444,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,66,Tir,Shooting,137,Pistolet,216,30/09/2000,379,10m Pistolet à air comprimé - Hommes,Hommes,Individuel,1,1,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2025-03-16 02:08:20.147
6209671,34603505,infostrada,4747148,-1,ALKANA,Antonio,91331,South Africa,188,South Africa,17,13.55,13550,639440,110m Hurdles - Men,110m Hurdles - Men,Senior,30322,413,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,12,Haies,441,110m Haies - Hommes,Hommes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6186237,52844806,infostrada,5287611,-1,KOVACS,Zsofia,96368,Hungary,101,Hungary,14,14.433,14433,555427,Uneven Bars - Women,Uneven Bars - Women,Senior,35911,488,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,26,Gymnastique artistique,Gymnastics - Artistic,310,Gymnastique artistique féminine,83,Gymnastique artistique féminine,1227,Barres asymétriques - Femmes,Femmes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
6218014,403347343,infostrada,NULL,NULL,NULL,NULL,94058,Romania,187,Romania,18,18/12/1997 3:00,198980,553796,2-Man Competition - Men,2-Man Competition - Men,Senior,33822,447,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,30,Bobsleigh,Bobsleigh,117,Bobsleigh,322,Bobsleigh,391,2-Man Competition - Hommes,Hommes,Equipe,0,1,0,0,0,80,Fédération Française des Sports de Glace,SPORTS DE GLACE,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6205502,34690076,infostrada,4863029,-1,KAUANIVI,Mynhardt,91467,Namibia,158,Namibia,69,2:20,8445000,535452,Marathon - Men,Marathon - Men,Senior,30322,413,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,14,Marathon,154,Marathon - Hommes,Hommes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6213435,34570880,infostrada,4976514,-1,DACRES,Fedrick,95237,Jamaica,115,Jamaica,34,50.69,50690,527666,Discus Throw - Men,Discus Throw - Men,Senior,30322,413,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,13,Lancers,149,Disque - Hommes,Hommes,Individuel,1,1,1,0,1,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6219634,40418563,infostrada,4833587,-1,DEMIDOVA,Valeria,170773,Olympic Athlete from Russia,311,Olympic Athlete from Russia,6,80.60,80600,550000,Halfpipe - Women,Halfpipe - Women,Senior,33829,216,Olympic Games,2,JO Hiver,2018,09/02/2018,25/02/2018,1088,Pyeongchang,162,Korea,6,Ski acrobatique,Freestyle Skiing,110,Ski freestyle,259,Ski freestyle,894187,Halfpipe - Femmes,Femmes,Individuel,1,1,0,0,1,58,Fédération Française de Ski,SKI,2024-06-07 14:48:22.793,2024-12-22 02:01:02.817
